dataset_id,case_id,is_id,size_class,severity,replicate_id,replicate_key_used,replicate_fallback_reason,method_a,method_b,coverage,n_A,n_B
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-leicht,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-leicht,large,leicht,202,seed_global,,V4,V4,0.0,86,86
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-leicht,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-leicht,large,leicht,303,seed_global,,V1,V1,0.0,3,3
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-leicht,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-leicht,large,leicht,303,seed_global,,V1,V2,0.0,3,2
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-leicht,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-leicht,large,leicht,303,seed_global,,V1,V3,0.0,3,26
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-leicht,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-leicht,large,leicht,303,seed_global,,V1,V4,0.0,3,130
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-leicht,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-leicht,large,leicht,303,seed_global,,V2,V1,0.0,2,3
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-leicht,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-leicht,large,leicht,303,seed_global,,V2,V2,0.0,2,2
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-leicht,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-leicht,large,leicht,303,seed_global,,V2,V3,0.19230769230769232,2,26
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-leicht,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-leicht,large,leicht,303,seed_global,,V2,V4,0.0,2,130
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-leicht,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-leicht,large,leicht,303,seed_global,,V3,V1,0.3333333333333333,26,3
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-leicht,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-leicht,large,leicht,303,seed_global,,V3,V2,0.5,26,2
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-leicht,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-leicht,large,leicht,303,seed_global,,V3,V3,0.0,26,26
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-leicht,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-leicht,large,leicht,303,seed_global,,V3,V4,0.0,26,130
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-leicht,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-leicht,large,leicht,303,seed_global,,V4,V1,0.3333333333333333,130,3
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-leicht,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-leicht,large,leicht,303,seed_global,,V4,V2,0.5,130,2
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-leicht,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-leicht,large,leicht,303,seed_global,,V4,V3,0.8846153846153846,130,26
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-leicht,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-leicht,large,leicht,303,seed_global,,V4,V4,0.0,130,130
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-mittel,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-mittel,large,mittel,101,seed_global,,V1,V1,0.0,6,6
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-mittel,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-mittel,large,mittel,101,seed_global,,V1,V2,0.0,6,2
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-mittel,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-mittel,large,mittel,101,seed_global,,V1,V3,0.0,6,26
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-mittel,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-mittel,large,mittel,101,seed_global,,V1,V4,0.0,6,122
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-mittel,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-mittel,large,mittel,101,seed_global,,V2,V1,0.0,2,6
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-mittel,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-mittel,large,mittel,101,seed_global,,V2,V2,0.0,2,2
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-mittel,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-mittel,large,mittel,101,seed_global,,V2,V3,0.0,2,26
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-mittel,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-mittel,large,mittel,101,seed_global,,V2,V4,0.0,2,122
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-mittel,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-mittel,large,mittel,101,seed_global,,V3,V1,0.3333333333333333,26,6
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-mittel,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-mittel,large,mittel,101,seed_global,,V3,V2,0.5,26,2
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-mittel,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-mittel,large,mittel,101,seed_global,,V3,V3,0.0,26,26
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-mittel,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-mittel,large,mittel,101,seed_global,,V3,V4,0.0,26,122
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-mittel,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-mittel,large,mittel,101,seed_global,,V4,V1,0.3333333333333333,122,6
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-mittel,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-mittel,large,mittel,101,seed_global,,V4,V2,0.5,122,2
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-mittel,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-mittel,large,mittel,101,seed_global,,V4,V3,0.6923076923076923,122,26
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-mittel,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-mittel,large,mittel,101,seed_global,,V4,V4,0.0,122,122
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-mittel,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-mittel,large,mittel,202,seed_global,,V1,V1,0.0,5,5
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-mittel,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-mittel,large,mittel,202,seed_global,,V1,V2,0.0,5,2
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-mittel,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-mittel,large,mittel,202,seed_global,,V1,V3,0.0,5,22
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-mittel,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-mittel,large,mittel,202,seed_global,,V1,V4,0.0,5,78
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-mittel,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-mittel,large,mittel,202,seed_global,,V2,V1,0.0,2,5
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-mittel,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-mittel,large,mittel,202,seed_global,,V2,V2,0.0,2,2
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-mittel,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-mittel,large,mittel,202,seed_global,,V2,V3,0.0,2,22
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-mittel,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-mittel,large,mittel,202,seed_global,,V2,V4,0.0,2,78
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-mittel,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-mittel,large,mittel,202,seed_global,,V3,V1,0.4,22,5
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-mittel,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-mittel,large,mittel,202,seed_global,,V3,V2,1.0,22,2
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-mittel,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-mittel,large,mittel,202,seed_global,,V3,V3,0.0,22,22
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-mittel,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-mittel,large,mittel,202,seed_global,,V3,V4,0.0,22,78
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-mittel,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-mittel,large,mittel,202,seed_global,,V4,V1,0.4,78,5
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-mittel,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-mittel,large,mittel,202,seed_global,,V4,V2,1.0,78,2
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-mittel,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-mittel,large,mittel,202,seed_global,,V4,V3,0.7727272727272727,78,22
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-mittel,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-mittel,large,mittel,202,seed_global,,V4,V4,0.0,78,78
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-mittel,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-mittel,large,mittel,303,seed_global,,V1,V1,0.0,5,5
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-mittel,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-mittel,large,mittel,303,seed_global,,V1,V2,0.6666666666666666,5,3
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-mittel,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-mittel,large,mittel,303,seed_global,,V1,V3,0.0,5,25
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-mittel,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-mittel,large,mittel,303,seed_global,,V1,V4,0.0,5,115
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-mittel,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-mittel,large,mittel,303,seed_global,,V2,V1,0.2,3,5
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-mittel,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-mittel,large,mittel,303,seed_global,,V2,V2,0.0,3,3
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-mittel,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-mittel,large,mittel,303,seed_global,,V2,V3,0.0,3,25
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-mittel,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-mittel,large,mittel,303,seed_global,,V2,V4,0.0,3,115
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-mittel,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-mittel,large,mittel,303,seed_global,,V3,V1,0.4,25,5
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-mittel,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-mittel,large,mittel,303,seed_global,,V3,V2,0.6666666666666666,25,3
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-mittel,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-mittel,large,mittel,303,seed_global,,V3,V3,0.0,25,25
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-mittel,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-mittel,large,mittel,303,seed_global,,V3,V4,0.02608695652173913,25,115
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-mittel,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-mittel,large,mittel,303,seed_global,,V4,V1,0.4,115,5
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-mittel,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-mittel,large,mittel,303,seed_global,,V4,V2,0.6666666666666666,115,3
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-mittel,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-mittel,large,mittel,303,seed_global,,V4,V3,0.92,115,25
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-mittel,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-mittel,large,mittel,303,seed_global,,V4,V4,0.0,115,115
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-schwer,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-schwer,large,schwer,101,seed_global,,V1,V1,0.0,6,6
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-schwer,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-schwer,large,schwer,101,seed_global,,V1,V2,0.0,6,1
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-schwer,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-schwer,large,schwer,101,seed_global,,V1,V3,0.0,6,26
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-schwer,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-schwer,large,schwer,101,seed_global,,V1,V4,0.0,6,93
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-schwer,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-schwer,large,schwer,101,seed_global,,V2,V1,0.16666666666666666,1,6
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-schwer,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-schwer,large,schwer,101,seed_global,,V2,V2,0.0,1,1
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-schwer,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-schwer,large,schwer,101,seed_global,,V2,V3,0.0,1,26
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-schwer,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-schwer,large,schwer,101,seed_global,,V2,V4,0.0,1,93
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-schwer,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-schwer,large,schwer,101,seed_global,,V3,V1,0.16666666666666666,26,6
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-schwer,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-schwer,large,schwer,101,seed_global,,V3,V2,0.0,26,1
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-schwer,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-schwer,large,schwer,101,seed_global,,V3,V3,0.0,26,26
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-schwer,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-schwer,large,schwer,101,seed_global,,V3,V4,0.021505376344086023,26,93
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-schwer,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-schwer,large,schwer,101,seed_global,,V4,V1,0.0,93,6
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-schwer,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-schwer,large,schwer,101,seed_global,,V4,V2,0.0,93,1
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-schwer,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-schwer,large,schwer,101,seed_global,,V4,V3,0.7307692307692307,93,26
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-schwer,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-schwer,large,schwer,101,seed_global,,V4,V4,0.0,93,93
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-schwer,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-schwer,large,schwer,202,seed_global,,V1,V1,0.0,5,5
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-schwer,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-schwer,large,schwer,202,seed_global,,V1,V2,0.0,5,1
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-schwer,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-schwer,large,schwer,202,seed_global,,V1,V3,0.0,5,23
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-schwer,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-schwer,large,schwer,202,seed_global,,V1,V4,0.0,5,106
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-schwer,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-schwer,large,schwer,202,seed_global,,V2,V1,0.0,1,5
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-schwer,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-schwer,large,schwer,202,seed_global,,V2,V2,0.0,1,1
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-schwer,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-schwer,large,schwer,202,seed_global,,V2,V3,0.0,1,23
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-schwer,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-schwer,large,schwer,202,seed_global,,V2,V4,0.0,1,106
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-schwer,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-schwer,large,schwer,202,seed_global,,V3,V1,0.0,23,5
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-schwer,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-schwer,large,schwer,202,seed_global,,V3,V2,0.0,23,1
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-schwer,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-schwer,large,schwer,202,seed_global,,V3,V3,0.0,23,23
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-schwer,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-schwer,large,schwer,202,seed_global,,V3,V4,0.02830188679245283,23,106
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-schwer,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-schwer,large,schwer,202,seed_global,,V4,V1,0.0,106,5
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-schwer,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-schwer,large,schwer,202,seed_global,,V4,V2,0.0,106,1
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-schwer,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-schwer,large,schwer,202,seed_global,,V4,V3,0.6521739130434783,106,23
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-schwer,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-schwer,large,schwer,202,seed_global,,V4,V4,0.0,106,106
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-schwer,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-schwer,large,schwer,303,seed_global,,V1,V1,0.0,6,6
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-schwer,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-schwer,large,schwer,303,seed_global,,V1,V2,0.0,6,1
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-schwer,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-schwer,large,schwer,303,seed_global,,V1,V3,0.0,6,26
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-schwer,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-schwer,large,schwer,303,seed_global,,V1,V4,0.0,6,126
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-schwer,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-schwer,large,schwer,303,seed_global,,V2,V1,0.16666666666666666,1,6
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-schwer,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-schwer,large,schwer,303,seed_global,,V2,V2,0.0,1,1
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-schwer,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-schwer,large,schwer,303,seed_global,,V2,V3,0.0,1,26
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-schwer,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-schwer,large,schwer,303,seed_global,,V2,V4,0.0,1,126
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-schwer,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-schwer,large,schwer,303,seed_global,,V3,V1,0.0,26,6
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-schwer,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-schwer,large,schwer,303,seed_global,,V3,V2,0.0,26,1
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-schwer,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-schwer,large,schwer,303,seed_global,,V3,V3,0.0,26,26
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-schwer,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-schwer,large,schwer,303,seed_global,,V3,V4,0.0,26,126
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-schwer,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-schwer,large,schwer,303,seed_global,,V4,V1,0.0,126,6
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-schwer,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-schwer,large,schwer,303,seed_global,,V4,V2,0.0,126,1
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-schwer,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-schwer,large,schwer,303,seed_global,,V4,V3,0.8846153846153846,126,26
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-schwer,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-schwer,large,schwer,303,seed_global,,V4,V4,0.0,126,126
praxisnah_v1,sc-medium__av-loose__dp-weekday_high__sev-leicht,praxisnah_v1__sc-medium__av-loose__dp-weekday_high__sev-leicht,medium,leicht,101,seed_global,,V1,V1,0.0,4,4
praxisnah_v1,sc-medium__av-loose__dp-weekday_high__sev-leicht,praxisnah_v1__sc-medium__av-loose__dp-weekday_high__sev-leicht,medium,leicht,101,seed_global,,V1,V2,0.0,4,2
praxisnah_v1,sc-medium__av-loose__dp-weekday_high__sev-leicht,praxisnah_v1__sc-medium__av-loose__dp-weekday_high__sev-leicht,medium,leicht,101,seed_global,,V1,V3,0.0,4,27
praxisnah_v1,sc-medium__av-loose__dp-weekday_high__sev-leicht,praxisnah_v1__sc-medium__av-loose__dp-weekday_high__sev-leicht,medium,leicht,101,seed_global,,V1,V4,0.0,4,170
praxisnah_v1,sc-medium__av-loose__dp-weekday_high__sev-leicht,praxisnah_v1__sc-medium__av-loose__dp-weekday_high__sev-leicht,medium,leicht,101,seed_global,,V2,V1,0.0,2,4
praxisnah_v1,sc-medium__av-loose__dp-weekday_high__sev-leicht,praxisnah_v1__sc-medium__av-loose__dp-weekday_high__sev-leicht,medium,leicht,101,seed_global,,V2,V2,0.0,2,2
praxisnah_v1,sc-medium__av-loose__dp-weekday_high__sev-leicht,praxisnah_v1__sc-medium__av-loose__dp-weekday_high__sev-leicht,medium,leicht,101,seed_global,,V2,V3,0.0,2,27
praxisnah_v1,sc-medium__av-loose__dp-weekday_high__sev-leicht,praxisnah_v1__sc-medium__av-loose__dp-weekday_high__sev-leicht,medium,leicht,101,seed_global,,V2,V4,0.0,2,170
praxisnah_v1,sc-medium__av-loose__dp-weekday_high__sev-leicht,praxisnah_v1__sc-medium__av-loose__dp-weekday_high__sev-leicht,medium,leicht,101,seed_global,,V3,V1,0.0,27,4
praxisnah_v1,sc-medium__av-loose__dp-weekday_high__sev-leicht,praxisnah_v1__sc-medium__av-loose__dp-weekday_high__sev-leicht,medium,leicht,101,seed_global,,V3,V2,0.0,27,2
praxisnah_v1,sc-medium__av-loose__dp-weekday_high__sev-leicht,praxisnah_v1__sc-medium__av-loose__dp-weekday_high__sev-leicht,medium,leicht,101,seed_global,,V3,V3,0.0,27,27
